easting_kkj,northing_kkj,easting_etrs_exact,northing_etrs_exact,easting_etrs_interpolated,northing_etrs_interpolated,easting_interpolated_minus_exact,northing_interpolated_minus_exact
3437328.97199573,6755759.09286028,437184.625295329,6752924.87184912,437184.625781242,6752924.87166878,0.000485912838485092,-0.00018034502863884
3551911.73413995,6746862.43633263,551721.133402901,6744032.92771254,551721.133011656,6744032.92781772,-0.000391245470382273,0.000105181708931923
3564929.79690208,6749615.1775644,564733.873707661,6746784.67540451,564733.873749085,6746784.67516224,4.1424180381e-05,-0.00024227611720562
3564736.90049341,6751003.77394183,564541.042389045,6748172.70688705,564541.04231692,6748172.70660917,-7.21254618838429e-05,-0.000277877785265446
3559728.62692017,6755916.93148257,559534.758899027,6753083.82493471,559534.758788417,6753083.82486499,-0.000110609806142747,-6.97122886776924e-05
3551735.77316083,6751948.74974789,551545.194986828,6749117.1769657,551545.195170953,6749117.17686367,0.000184125150553882,-0.000102031975984573
3550287.09188056,6750525.36629831,550097.116768186,6747694.3570449,550097.116738606,6747694.35698823,-2.95802019536495e-05,-5.66728413105011e-05
3554476.49534864,6750591.47889642,554284.815292038,6747760.48232054,554284.815041342,6747760.48241518,-0.000250695273280144,9.46382060647011e-05
3553400.8042867,6758180.98222049,553209.488690772,6755346.89795708,553209.488690881,6755346.89760211,1.09081156551838e-07,-0.000354970805346966
3546234.99536486,6756321.20957008,546046.61284265,6753487.81190613,546046.612171584,6753487.81194865,-0.000671066110953689,4.25241887569427e-05
3550305.37303663,6758968.40386737,550115.309115866,6756133.97112868,550115.309003362,6756133.97080093,-0.000112504581920803,-0.000327751040458679
3543308.56665374,6836596.4102593,543120.796078715,6833730.35797884,543120.795587124,6833730.3581451,-0.00049159093759954,0.000166267156600952
3539839.38228985,6854189.94301324,539652.897338137,6851316.75686695,539652.897213005,6851316.75686743,-0.000125131919048727,4.84287738800049e-07
3538463.25853564,6839596.08034493,538277.421942233,6836728.78893605,538277.421429941,6836728.78873358,-0.000512292026542127,-0.000202464871108532
3539554.30446767,6835427.37742752,539368.054797733,6832561.77779681,539368.054029142,6832561.77776229,-0.000768590718507767,-3.45148146152496e-05
3540076.38860386,6854140.51495593,539889.80842803,6851267.35007075,539889.808270102,6851267.35006664,-0.000157928327098489,-4.11178916692734e-06
3532823.37119217,6846878.84032697,532639.761412428,6844008.57334069,532639.761266788,6844008.57333223,-0.000145640806294978,-8.46292823553085e-06
3547426.52510798,6848770.57199548,547237.016417763,6845899.61827019,547237.01738142,6845899.61778734,0.000963657046668231,-0.000482849776744843
3540312.73898779,6837328.95263254,540126.171381615,6834462.58802575,540126.170745446,6834462.58795494,-0.000636169104836881,-7.08047300577164e-05
3538706.73426725,6838774.27247122,538520.80479662,6835907.31472761,538520.804176156,6835907.31456088,-0.000620463513769209,-0.000166733749210835
3532233.54069417,6850910.29431634,532050.142823098,6848038.39374702,532050.142935025,6848038.39364773,0.000111926230601966,-9.92938876152039e-05
3580081.84091784,6817563.3931766,579879.347534433,6814705.32690634,579879.347552234,6814705.32684769,1.78008340299129e-05,-5.86491078138351e-05
3571721.18776743,6817577.68805336,571522.077465437,6814719.51852091,571522.078040871,6814719.51826222,0.000575434416532516,-0.000258689746260643
3578812.14758224,6816657.55500224,578610.169528869,6813799.83817894,578610.169573061,6813799.83821979,4.41925367340446e-05,4.08496707677841e-05
3578244.44090635,6817591.30736324,578042.690971873,6814733.20843773,578042.690869089,6814733.20854485,-0.000102784368209541,0.000107119791209698
3578749.56965035,6818338.03402847,578547.614036815,6815479.64072052,578547.613913101,6815479.64078128,-0.000123713980428874,6.075669080019e-05
3584597.19099879,6815713.08847616,584392.873669791,6812855.81891551,584392.874076231,6812855.81866651,0.000406439532525837,-0.00024900771677494
3579097.64139206,6815785.93858063,578895.549309579,6812928.57558183,578895.54950355,6812928.57558401,0.000193970394320786,2.18208879232407e-06
3569231.73151488,6817620.06023204,569033.628489061,6814761.84462526,569033.629084096,6814761.84438788,0.000595035497099161,-0.000237379223108292
3576709.6732943,6818465.85527701,576508.542897712,6815607.38677735,576508.542995031,6815607.38675548,9.73192509263754e-05,-2.18618661165237e-05
3579072.47466754,6821949.77668937,578870.382197464,6819089.93479249,578870.382024193,6819089.93480554,-0.000173270469531417,1.30515545606613e-05
3525887.46691399,6942948.70948182,525705.979203908,6940039.47773479,525705.978874332,6940039.47771828,-0.000329576199874282,-1.65151432156563e-05
3524401.12595314,6949468.10841534,524220.188073072,6946556.27871354,524220.188151978,6946556.27877449,7.89060723036528e-05,6.09494745731354e-05
3528722.45750805,6949786.35943183,528539.756227157,6946874.40343548,528539.756293298,6946874.40346647,6.61408994346857e-05,3.09953466057777e-05
3531349.48193633,6957127.94790855,531165.64750774,6954213.06683418,531165.647363477,6954213.06690996,-0.000144262448884547,7.57807865738869e-05
3530427.95806892,6954108.5020848,530244.524931613,6951194.82405451,530244.524698854,6951194.82416644,-0.000232758815400302,0.000111921690404415
3525535.70099738,6948230.07087351,525354.311436728,6945318.73462706,525354.311640498,6945318.7345844,0.000203769537620246,-4.26601618528366e-05
3524849.48800213,6950057.6489849,524668.362399326,6947145.58442343,524668.362482763,6947145.5844994,8.34374222904444e-05,7.59605318307877e-05
3529662.10411983,6952275.8886019,529478.99869635,6949362.94071884,529478.998546747,6949362.94081411,-0.000149603583849967,9.52659174799919e-05
3523180.08804619,6946154.24039724,522999.676009397,6943243.73102161,522999.675851478,6943243.73098719,-0.000157918955665082,-3.44254076480865e-05
3527101.53779768,6944208.74154359,526919.544650281,6941299.00785889,526919.544353656,6941299.00790996,-0.000296624493785203,5.10662794113159e-05
3564116.63867712,6757615.79918923,563920.974168932,6754782.0378471,563920.974488753,6754782.0375969,0.000319821294397116,-0.000250198878347874
3569680.6327817,6758096.69868657,569482.704776661,6755262.78801927,569482.704620593,6755262.78800956,-0.000156068708747625,-9.70996916294098e-06
3555790.94578867,6761126.57356142,555598.634431683,6758291.31015458,555598.634217682,6758291.30998567,-0.000214001047424972,-0.000168910250067711
