113	6732430.823	3551260.219	6729607.146	551070.021
114	6735324.012	3492045.591	6732498.643	491879.234
115	6743070.573	3364323.399	6740240.831	364208.813
116	6793927.707	3414218.249	6791077.841	414083.127
117	6774871.902	3369028.921	6772029.321	368912.264
118	6822580.338	3401164.309	6819718.887	401034.363
119	6782036.528	3450588.641	6779191.904	450438.762
120	6784056.385	3473821.08	6781211.187	473661.828
121	6698312.204	3311092.711	6695500.407	310999.879
122	6772283.174	3309735.252	6769441.314	309642.566
123	6738771.298	3308927.663	6735942.98	308835.549
124	6730644.658	3326943.193	6727819.761	326843.846
125	6800873.228	3356650.93	6798020.146	356539.048
126	6814719.641	3374868.608	6811861.147	374749.311
127	6675204.977	3308757.047	6672402.592	308665.249
128	6681881.317	3272376.163	6679076.004	272299.149
129	6714429.304	3280639.489	6711610.77	280558.969
130	6677087.747	3110873.88	6674283.485	110862.507
131	6652430.684	3284859.82	6649637.325	284777.842
132	6715342.069	3225756.187	6712522.82	225698.005
133	6715311.822	3205290.722	6712492.577	205240.895
134	6735627.743	3230803.542	6732800.294	230743.179
135	6795512.761	3283553.365	6792661.314	283471.198
136	6739358.212	3184065.044	6736529.041	184023.663
137	6811902.709	3214465.117	6809044.165	214410.73
138	6789436.053	3228946.266	6786586.732	228886.262
139	6771114.448	3203325.353	6768272.374	203275.921
140	6750641.478	3208407.124	6747807.776	208355.787
141	6759136.367	3233827.133	6756299.357	233765.346
142	6775206.589	3268296.868	6772363.27	268220.96
143	6877941.947	3208226.831	6875056.651	208174.345
144	6866881.431	3231255.994	6864000.794	231194.314
145	6831733.066	3238686.204	6828866.661	238621.843
146	6851679.538	3260905.97	6848805.28	260832.445
147	6864463.159	3211431.571	6861583.322	211377.878
148	6887092.755	3255781.037	6884204.185	255709.297
149	6881122.18	3281213.706	6878236.222	281131.725
150	6920808.973	3218542.589	6917906.501	218485.675
151	6909346.805	3251116.969	6906449.222	251046.988
152	6947002.57	3278205.695	6944089.893	278124.484
153	6912401.211	3283284.516	6909502.573	283201.481
154	6949384.269	3257623.406	6946470.504	257550.508
155	6938610.76	3201089.503	6935700.948	201039.476
156	6954413.622	3224885.782	6951497.636	224826.02
157	6975914.846	3277392.534	6972990.561	277311.457
158	6887125.107	3325643.826	6884237.062	325543.891
159	6918103.121	3335235.228	6915202.642	335131.185
160	6965552.435	3304739.397	6962632.528	304647.334
161	6932893.998	3310516.224	6929987.326	310422.046
162	6862337.32	3297387.763	6859459.101	297299.397
163	6969348.835	3365856.016	6966427.825	365739.256
164	6872094.55	3371370.718	6869212.986	371252.392
165	6903023.821	3355721.864	6900129.61	355609.669
166	6937157.402	3360777.261	6934249.454	360662.756
167	6910151.823	3365813.407	6907254.834	365697.097
168	6858956.972	3328751.317	6856080.344	328650.305
169	6815679.557	3331508.062	6812820.366	331406.187
170	6829941.386	3313144.921	6827076.358	313050.359
171	6802359.785	3313988.097	6799505.782	313893.416
172	6832494.551	3284224.8	6829628.284	284141.956
173	6828787.033	3350128.987	6825922.741	350019.57
174	6847523.298	3368034.297	6844651.608	367917.506
175	6885057.163	3426665.852	6882170.727	426525.078
176	6851065.966	3398180.861	6848193.031	398051.905
177	6855626.193	3414463.07	6852751.52	414327.508
178	6877723.351	3398360.912	6874839.682	398231.674
179	6900684.961	3400633.635	6897792.037	400503.284
180	6937257.898	3414891.366	6934350.27	414754.963
181	6904944.882	3459451.082	6902050.589	459296.874
182	6900396.748	3483235.443	6897504.441	483071.617
183	6887314.784	3485224.457	6884427.781	485059.861
184	6827261.511	3471046.295	6824398.788	470887.913
185	6821860.768	3444877.605	6818999.975	444729.925
186	6891827.437	3436358.295	6888938.345	436213.544
187	6821152.254	3420857.473	6818291.45	420719.607
188	6849658.208	3422068.186	6846786.021	421929.593
189	6837846.063	3420205.331	6834978.623	420067.577
190	6900344.804	3434860.566	6897452.23	434716.368
191	6858649.616	3526181.896	6855774.553	526000.888
192	6839288.305	3497657.413	6836420.916	497488.111
193	6828300.88	3539088.054	6825438.16	538902.038
194	6820031.21	3501084.059	6817171.619	500913.48
195	6780162.545	3505686.148	6777319.168	505513.963
196	6799194.382	3490686.129	6796343.159	490519.909
197	6824120.587	3578800.155	6821259.869	578598.169
198	6767387.354	3565663.802	6764549.62	565467.431
199	6798190.11	3587907.507	6795340.021	587701.949
200	6787855.637	3566069.299	6785009.563	565872.646
201	6762649.062	3545026.806	6759813.087	544838.854
202	6796343.063	3537629.135	6793493.299	537443.93
203	6828498.156	3604184.882	6825635.866	603972.555
204	6851944.745	3553288.221	6849072.539	553096.329
205	6855229.345	3582165.418	6852356.077	581961.866
206	6793423.894	3612939.172	6790575.932	612723.509
207	6857988.779	3608567.25	6855114.555	608352.93
208	6875104.337	3563269.137	6872222.825	563072.989
209	6892725.81	3643282.484	6889837.784	643053.806
210	6902726.068	3615936.086	6899833.761	615718.383
211	6880862.128	3603322.803	6877978.618	603110.438
212	6863960.706	3643882.698	6861084.289	643653.948
213	6834075.635	3643683.536	6831211.385	643455.093
214	6885841.222	3581507.574	6882955.519	581303.987
215	6905871.871	3659536.424	6902978.612	659301.025
216	6935521.285	3645839.276	6932615.929	645609.284
217	6912864.831	3697037.665	6909968.993	696787
218	6884434.756	3677209.759	6881550.208	676967.308
219	6902337.91	3564092.157	6899445.438	563895.438
220	6960239.575	3556269.308	6957323.594	556075.414
221	6929844.037	3560296.244	6926940.393	560100.93
222	6959160.707	3620546.05	6956245.606	620326.163
223	6921593.491	3590883.361	6918693.385	590675.687
224	6952406.882	3593653.705	6949494.363	593444.775
225	6886089.492	3512148.381	6883203.241	511972.848
226	6912387.593	3534484.592	6909490.838	534299.842
227	6994685.407	3552569.341	6991755.5	552376.67
228	6947061.455	3522115.397	6944150.584	521935.411
229	6975979.971	3523804.113	6973057.426	523623.216
230	6979415.763	3465471.486	6976491.39	465314.175
231	6994866.712	3449072.206	6991935.954	448921.368
232	7008405.046	3535565.478	7005469.486	535379.657
233	7040238.459	3492586.357	7037289.741	492417.618
234	7025773.387	3502442.672	7022830.584	502270.073
235	6975608.067	3403921.975	6972684.771	403789.708
236	6949687.62	3442946.864	6946775.148	442798.982
237	7044667.808	3430746.673	7041716.871	430602.997
238	7009902.823	3414466.633	7006965.77	414329.788
239	7031843.415	3415001.872	7028897.534	414864.672
240	7037169.079	3385795.757	7034220.89	385670.35
241	7064141.872	3414280.265	7061183.013	414143.15
242	7063146.089	3466648.957	7060187.942	466490.581
243	7067237.463	3368319.706	7064277.055	368201.174
244	7073686.901	3450762.657	7070724.398	450610.676
245	7071471.673	3330939.486	7068509.285	330836.085
246	6996048.795	3341860.26	6993116.891	341753.019
247	7093289.87	3344838.601	7090318.785	344729.329
248	7011201.135	3250414.739	7008262.496	250344.212
249	6983653.318	3248856.922	6980725.706	248787.278
250	7014558.355	3303751.496	7011618.729	303659.511
251	7033369.288	3281790.909	7030421.926	281707.62
252	6966655.141	3198346.411	6963733.991	198297.252
253	6984072.289	3225889.424	6981144.358	225829.038
254	7041300.513	3215140.599	7038349.585	215084.067
255	7030366.851	3250736.525	7027420.465	250665.703
256	7075318.682	3284392.965	7072354.437	284308.236
257	7095926.381	3295269.469	7092953.914	295180.199
258	7101662.465	3322090.778	7098687.899	321990.658
259	7132499.759	3350949.603	7129512.934	350837.583
260	7156067.074	3366821.617	7153070.844	366702.948
261	7103503.525	3440235.7	7100528.922	440087.823
262	7178263.814	3439259.303	7175259.141	439111.376
263	7149784.824	3417015.296	7146791.431	416876.493
264	7162892.829	3389422.998	7159894.038	389295.17
265	7187988.515	3398018.135	7184979.795	397886.734
266	7114319.416	3412885.273	7111340.272	412748.366
267	7078894.198	3489494.634	7075929.906	489326.931
268	7084303.793	3518109.354	7081337.548	517930.038
269	7063916.37	3503944.688	7060958.255	503771.232
270	7103501.441	3475901.775	7100527.054	475739.458
271	7057426.512	3539040.753	7054471.188	538853.14
272	6933838.947	3712528.065	6930934.84	712270.882
273	6998235.377	3713890.685	6995305.021	713632.444
274	6964166.221	3689960.59	6961249.597	689712.381
275	6954205.914	3689083.969	6951293.348	688836.156
276	7042459.343	3597961.768	7039510.342	597750.413
277	7018643.628	3613501.064	7015704.334	613283.59
278	7110556.018	3661710.905	7107579.767	661473.346
279	7088110.415	3622217.747	7085143.001	621996.251
280	7114097.61	3635223.139	7111119.791	634996.261
