easting_kkj,northing_kkj,easting_etrs_exact,northing_etrs_exact,easting_etrs_interpolated,northing_etrs_interpolated,easting_interpolated_minus_exact,northing_interpolated_minus_exact
3365380.52528839,6646221.02756589,365265.925685257,6643430.62070355,365265.925419119,6643430.62058884,-0.000266137882135808,-0.000114712864160538
3360940.83398245,6663062.991758,360827.965543067,6660265.74870883,360827.965224606,6660265.7488262,-0.000318461505230516,0.000117369927465916
3387784.90914732,6713587.63155457,387660.93580456,6710770.0743877,387660.93588541,6710770.07429687,8.08500917628407e-05,-9.08263027667999e-05
3385014.25117374,6722935.89060186,384891.329196294,6720114.50111554,384891.329072454,6720114.50058285,-0.000123840291053057,-0.000532694160938263
3379592.45766743,6725168.80782435,379471.717664046,6722346.47661602,379471.717337586,6722346.47645954,-0.000326459878124297,-0.00015647616237402
3380303.75929043,6724551.81196825,380182.735541254,6721729.73662129,380182.735166127,6721729.73640699,-0.000375127361621708,-0.000214298255741596
3387747.43266882,6719819.76917065,387623.426178371,6716999.66715129,387623.426085693,6716999.66680249,-9.26785869523883e-05,-0.000348800793290138
3387141.1358497,6715107.42878132,387017.411856491,6712289.24750374,387017.412128224,6712289.24741965,0.000271733733825386,-8.40919092297554e-05
3382101.74656178,6721433.76218744,381980.017666916,6718612.9699203,381980.017021,6718612.9697024,-0.000645916850771755,-0.000217892229557037
3381901.76694871,6721144.95451476,381780.121414219,6718324.27906421,381780.120706402,6718324.27888092,-0.000707817496731877,-0.000183294527232647
3384085.14875187,6712390.60436264,383962.685467256,6709573.51548305,383962.685487544,6709573.51543114,2.02885130420327e-05,-5.19109889864922e-05
3383298.71566806,6718747.86299157,383176.522071952,6715928.17402729,383176.521477023,6715928.1738606,-0.000594928802456707,-0.000166689045727253
3540957.45113482,6910264.54948742,540770.084084758,6907368.70084655,540770.084282323,6907368.70034845,0.000197564717382193,-0.000498101115226746
3555092.29627376,6906518.76034003,554899.209947955,6903624.53018367,554899.210172312,6903624.52976128,0.000224356190301478,-0.000422386452555656
3553824.96558231,6915048.42342248,553632.351569302,6912150.72818047,553632.351091383,6912150.72833267,-0.000477918772958219,0.000152206979691982
